"anonid" "age_bin" "genderFM" "syn_selfreport" "syn_status" "consistency" "r" "structure" "p"
"364" "4fc4fac8-3a92-4914-8edd-e54d4f63e36a" "(48,58]" "female" "yes" "Syn" 70.0051189610837 0.1126233605 0.679648982334 0.1835
"365" "4fd2ddc1-e192-4ace-86de-da2fbba0b636" "[18,28]" "male" "dunno" "Syn" 91.7704057535032 0.564950996559 6.50469356082 5e-04
"366" "4fef6899-8a8b-44cc-b029-f44f15bb3b4f" "(48,58]" NA NA "NonSyn" 157.420451333654 0.572231788651 8.48211294421 1e-04
"367" "503ab936-1fb0-42f2-a875-731a5b82d46e" "(28,38]" "male" "yes" "NonSyn" 140.470604481283 0.482758611098 5.73402041647 7e-04
"368" "509b7207-96a0-45eb-b947-b37a444e0247" NA NA NA "Syn" 109.53926180366 0.489667786857 5.71048097173 5e-04
"369" "50b494dd-2cd2-4212-8d20-f01c089eb257" "[18,28]" "female" "dunno" "NonSyn" 194.442550459482 0.188384446995 2.23298189162 0.0347
"370" "50dfe24d-ca21-4b18-b5b1-0c8fec0d2cee" "[18,28]" "female" "dunno" "NonSyn" 241.477342642716 0.0418220258727 1.5942837463 0.0619
"371" "51202e1b-d8cd-4e5b-ae8f-1154e06de007" "(48,58]" "female" "dunno" "Syn" 69.5315728942728 0.719991063233 7.88282094032 1e-04
"372" "5159e8d0-8a75-4703-8aaf-974748ccd297" "(28,38]" "female" "dunno" "Syn" 51.1157743244707 0.818151522203 8.97438924721 0
"373" "5174a757-a6a1-48b0-9d1b-19529fb7e3af" "[18,28]" "male" "dunno" "NonSyn" 258.507511263443 0.404769530772 7.08481940709 1e-04
"374" "520c517d-1e85-40b8-810f-24aeaca26dbd" NA NA NA "NonSyn" 153.84583587871 0.0227992129203 -0.31843922219 0.5499
"375" "5236a5d7-497e-4834-9bae-9ffdf134105e" "(58,68]" "female" "no" "NonSyn" 171.001949549872 0.648997550799 7.62932366803 2e-04
"376" "52462721-083a-4048-8a5b-9686929eb156" "(28,38]" "female" "dunno" "NonSyn" 276.723268372425 0.247184585543 4.96557089181 1e-04
"377" "52860bfa-eb39-4949-9671-19765bae3d25" "(38,48]" "female" "no" "Syn" 100.652245173511 0.743191656412 8.46320105769 0
"378" "5292c3fa-a476-411b-b2c2-172c7b81a1ea" "[18,28]" "female" "dunno" "NonSyn" 255.219155242031 0.136500169503 3.4700010119 0.0079
"379" "52b2465e-4a73-4deb-851d-6b2467630677" "(58,68]" "female" "dunno" "NonSyn" 310.097742539958 0.0604964766635 2.44429672114 0.0296
"380" "52bded42-851c-4ed1-a5a5-94856df100f3" "[18,28]" "female" "yes" "Syn" 69.6060573672712 0.660234110121 7.31842645517 0
"381" "52cb7f73-c43a-43b1-b152-d3f4120c1552" "(38,48]" "female" "no" "NonSyn" 252.906893251049 0.122764571222 2.21908273401 0.0369
"382" "52e979fb-85e0-4af5-afed-e705e71dfdb7" "(38,48]" "female" "dunno" "NonSyn" 220.105741979206 0.275923664528 5.67104587606 0
"383" "52fe6052-edd0-46b6-956e-8263aeac296c" "[18,28]" "male" "dunno" "NonSyn" 150.411431639363 0.0686548137263 0.0592499703023 0.3762
"384" "530adb9d-3ff7-48ee-832d-dcba93be8e3b" NA NA NA "NonSyn" 280.480006353138 0.273308710905 6.12733725392 2e-04
"385" "540d9598-4679-4044-aec4-fbc8eae9fa79" "(68,78]" "male" "no" "NonSyn" 371.850926263484 -0.0119821226819 0.0966210324929 0.404
"386" "54319c92-bfc6-4db9-ae81-a62c612b2398" "(28,38]" "female" "dunno" "NonSyn" 144.361708622868 0.646665175233 8.17424168579 0
"387" "54321949-56f3-4d3f-ba25-4a5eebc4c77a" NA NA NA "Syn" 130.909398506751 0.591883419898 6.64134401971 5e-04
"388" "54aa7fab-8bcf-4c86-97bc-deef5a6f5962" "(48,58]" NA NA "NonSyn" 223.091163051823 0.0384714690555 0.801662139621 0.1857
"389" "54bffadb-9f42-41fd-8a33-e50367cb0ea8" NA NA NA "NonSyn" 200.874595697993 0.0489032028627 0.915903364466 0.1501
"390" "54cdae21-f50a-4858-b83c-bab00af84720" "(58,68]" "male" "dunno" "NonSyn" 250.549501513519 0.00782313849147 0.42907748603 0.2896
"391" "550a27c0-1906-4c71-a105-86b13a6bbd77" "(48,58]" "male" "no" NA NA NA NA NA
"392" "551efcfa-b8af-453f-80d0-1a13b3ded680" "(48,58]" "female" "dunno" "NonSyn" 161.151601937003 0.124501426843 2.58854486686 0.023
"393" "55a7a8f3-dced-44e5-aa8b-165046d29b86" "(58,68]" "female" "dunno" "NonSyn" 156.372459406881 0.11557355757 1.54384704497 0.0788
"394" "55c91758-ba30-4012-82da-19e6bfedac30" "(38,48]" "female" "no" "NonSyn" 203.896903616678 0.401320345109 6.39975459255 0
"395" "561b641a-8ac5-4bdc-9747-661ed1a6804b" "(58,68]" "male" "no" "NonSyn" 271.167691099551 0.164472145754 3.12267733123 0.0095
"396" "56495975-1e59-4a19-aa7c-5fb1c585a963" "(48,58]" "female" "no" "NonSyn" 253.814819784477 0.306150855996 4.68528396422 0.0041
"397" "5681cd62-020c-409a-a7ec-dacff7d5690d" "(28,38]" "female" "no" "NonSyn" 181.580622357619 0.38465007225 5.65511293415 0.001
"398" "56986f59-0dc4-41c3-8eae-af589fcbeaa8" "(48,58]" "male" "no" "NonSyn" 216.0071783706 0.326990467182 5.51143770389 7e-04
"399" "56d4cc8f-1c9f-478e-be70-dcfd0cb50c59" "(28,38]" "female" "no" "Syn" 132.897184296694 0.564560084073 6.72345802119 2e-04
"400" "575f26d7-ae38-49ed-86af-5f184423c282" NA NA "yes" "Syn" 106.748880277265 0.167591425707 3.21882533976 0.0116
"401" "57e935be-7efa-4023-8987-8ef68718e9dc" "(58,68]" "male" "no" "NonSyn" 242.272880333534 -0.0143982574835 -0.172420719408 0.5254
"402" "57fd1718-f05b-45af-86cf-66a280bdf18f" "(48,58]" "female" "no" "Syn" 89.6022828181028 0.331991659445 3.51058692732 0.0106
"403" "580db3f4-b6a0-429a-9869-68f418263e98" "[18,28]" "female" "no" "NonSyn" 263.10563442813 0.055044157638 1.00800934887 0.1519
"404" "58156a1e-2633-4435-b404-750ec370bd51" "(68,78]" "male" "dunno" "Syn" 36.3433524125398 0.0024546392837 0.0232930374687 0.4627
"405" "583bcdd2-17dc-47f9-8947-72f84410fdcc" "(38,48]" "male" "dunno" "NonSyn" 149.630178618624 0.11251700285 1.56545670855 0.0743
"406" "58bd32e7-08e2-40a3-ac20-53eb1bc2c366" "(38,48]" NA NA NA NA NA NA NA
"407" "58bf3bbe-fd5c-496c-9f99-eea78a250daa" NA NA NA "Syn" 114.259493294817 0.195404456882 1.4649962569 0.1046
"408" "58c57b87-85d5-42eb-a346-d0c348a38f09" "(28,38]" "female" "dunno" "NonSyn" 155.52063881018 0.0377428858154 0.17864563612 0.3179
"409" "5914c58e-4e78-480a-b621-36431bcd174a" NA NA NA "NonSyn" 257.630128752038 0.328364162252 4.96943237145 0.0027
"410" "598ee623-8eae-4485-af24-c6a5ff60e2fe" "(48,58]" "male" "no" "NonSyn" 221.169848140001 0.045054687417 1.41575679524 0.0837
"411" "59e65a89-bcb4-4316-a77c-e76ae8907d1c" "(38,48]" "female" "dunno" "NonSyn" 166.14192196105 0.353729276589 3.04383965377 0.02
"412" "5a51854e-739e-4da2-ae79-89faf18bcc46" "(38,48]" "female" "no" "NonSyn" 145.310988936137 0.120527115615 1.71178968208 0.0618
"413" "5a68be32-4030-4549-9579-d25fef5515e5" "(38,48]" "female" "yes" "Syn" 64.4273540397871 0.218149592792 1.91649768765 0.05
"414" "5a9554ee-1067-4a0c-a832-355c3ce9c822" "(28,38]" "male" "dunno" "NonSyn" 240.625196247473 0.327340019595 6.19188573619 0
"415" "5ae30dd3-5a15-406a-8c8d-dffa2b6aee5c" "(48,58]" NA NA "NonSyn" 164.805735317479 0.626742109496 8.00104113137 2e-04
"416" "5afff355-4f79-4161-8999-22f36fd1fcc6" "[18,28]" "female" "dunno" "NonSyn" 158.667341125667 0.271823075601 4.00569566665 0.0016
"417" "5b5e5004-ea47-4929-80ed-5faea95f9137" "(38,48]" "female" "dunno" "Syn" 80.4596908547705 0.720767731298 8.71687098337 0
"418" "5b6abace-081e-4896-9f1d-4a0cc16a0e90" "(48,58]" "female" NA "NonSyn" 208.022091025271 0.203514815611 3.76755246127 0.0094
"419" "5b84fcd8-7982-46bd-9f13-1771a4f2b6df" "(48,58]" "female" "no" "Syn" 44.1353428282795 0.0258120556803 0.60417914867 0.2712
"420" "5b863ca2-f3a9-4887-978e-4d50f8f92788" "(28,38]" "female" "dunno" "NonSyn" 291.39692444618 0.311169177499 5.89195257382 6e-04
"421" "5b9273e4-4db7-40a5-93e0-7ef1fbdb990a" "(28,38]" "female" "dunno" "NonSyn" 135.765181732726 0.312707081156 4.47095397616 0.0025
"422" "5be9de3b-1063-4942-ae63-dd827df721dd" NA NA NA "NonSyn" 271.327918415429 0.00360940204765 0.223665753198 0.3285
"423" "5beea162-55b8-479e-8587-c624cd463257" "(58,68]" NA NA "NonSyn" 211.342109585584 0.0459520792006 0.76478897434 0.196
"424" "5c357842-ed52-4794-8bce-d09abe2f026c" "(48,58]" "male" "no" "NonSyn" 171.835449176979 0.572246505104 7.77086239163 0
"425" "5c58540e-a8c0-4139-b3e1-855cfc878b12" NA NA NA "NonSyn" 144.813287691192 0.763937140077 9.13766321063 0
"426" "5c61f5ae-3f32-49f6-a208-14fff7c70d73" "[18,28]" "female" "dunno" "NonSyn" 181.535984823683 0.47920429735 5.93747672121 3e-04
"427" "5c7f20b0-c0fa-4189-b17e-5bec9bb7fdba" "(38,48]" "female" "no" "NonSyn" 256.582396245091 0.366789678176 7.44361190151 0
"428" "5d6b2217-d3ff-4926-b990-e49bcdcacd88" "[18,28]" "female" "yes" "NonSyn" 144.974393039392 0.184643421206 2.34391609241 0.0331
"429" "5d8d96f9-d896-4613-927d-9b7d89c1bb6f" "[18,28]" "female" "dunno" "NonSyn" 366.72840703497 0.00215693908734 -0.166844986745 0.481
"430" "5deac0ac-ccde-42cc-8522-91636edd35bd" "(48,58]" "female" "no" "NonSyn" 152.299785195138 0.549896065267 7.24425512611 0
"431" "5debe044-beb4-4e3f-8159-60e3060f97b7" "(48,58]" NA NA "NonSyn" 188.181749351475 0.0739715134219 1.22898848607 0.1151
"432" "5dfe8b12-5c6c-438a-879f-62f05f213089" "(48,58]" "female" "dunno" "NonSyn" 202.277658883631 0.363300725671 4.95025669973 0.0018
"433" "5e292f3f-4bcc-411b-9d37-ad0dd217ac69" "(38,48]" "female" "dunno" "NonSyn" 136.327160608126 -0.0575034859273 -1.3087709616 0.9423
"434" "5e461b47-002d-4bf4-94a9-a7c45b64d896" "(28,38]" "female" "dunno" "NonSyn" 152.707907330345 0.339627372301 4.00991195299 0.0045
"435" "5e51056a-1f66-4ade-aa5c-bdc70605323a" "(38,48]" NA NA "Syn" 120.911404705552 0.301262628466 4.5532239823 0.0015
"436" "5e526106-b5d7-4503-90d2-42191ef1ea61" "(48,58]" "female" "dunno" "NonSyn" 175.938793797147 0.472331065557 7.18265759722 0
"437" "5e8673be-0945-4199-8925-020bcafe91d2" "[18,28]" "female" "no" "Syn" 128.21196056079 0.07585347238 0.227840673097 0.318
"438" "5e9898a1-4462-44d0-90a4-03075194031f" NA NA NA "NonSyn" 363.961162360218 0.0207462049457 0.303689607301 0.2987
"439" "5ec1a6c3-1bdc-4a9a-9fea-e42eef1f1400" NA NA NA "NonSyn" 211.98349148961 -0.0115285777442 -0.344871046413 0.6127
"440" "5f4ab1c1-bc6b-46e3-abd3-e8966c35a3cb" NA NA NA "Syn" 46.7898393900432 0.146887548633 1.62857399392 0.0684
"441" "5f582fc7-5b30-49e0-9ca2-d495c69615ca" "(38,48]" "male" "no" "NonSyn" 209.758295402007 0.0733923310738 0.772093852644 0.1676
"442" "5fd97e15-dfbd-4d0e-8deb-2a89fa6134ea" "(48,58]" "female" "yes" "Syn" 124.945168952436 0.584784101462 6.32193290756 4e-04
"443" "603ad455-d80b-4fd7-a37a-bc0bd69940ae" NA NA NA "NonSyn" 215.537498083499 0.0122117831594 0.47866213172 0.2892
"444" "60932b29-61ab-40b0-9cff-dfe0a538e3b6" "[18,28]" "male" "no" "Syn" 103.392491279944 0.817567286005 9.47332030266 0
"445" "60944aad-aa0a-4667-87a1-2fd9a3604007" "(48,58]" "female" "dunno" "Syn" 88.2317617144389 -0.01366711027 -0.739614010309 0.7693
"446" "60e7ad34-89fd-478a-ad78-0b2eba4bc8ec" "[18,28]" "male" "no" "Syn" 98.1477936289162 0.321764736216 1.78656481576 0.0606
"447" "610745e6-100b-4bdd-817e-f09d8f85f983" "(38,48]" "female" "no" "Syn" 112.613531478079 0.370009188102 4.51047280876 0.0034
"448" "610b94f4-0bcb-41a4-a5e0-0e5887b414b5" "(48,58]" "male" "dunno" "NonSyn" 141.254092322074 0.413954912053 3.89802283974 0.0031
"449" "619add2d-7288-41cd-bb52-1675e56bf7ff" "[18,28]" "male" "dunno" "NonSyn" 204.507726897764 0.111232249389 1.65014807223 0.0681
"450" "6201e685-b686-442e-9dc3-37f2948b36de" "(28,38]" "female" "no" "NonSyn" 190.193459225903 0.46767252166 7.25327415208 1e-04
"451" "6206fbb6-b91a-41de-9da6-e897668d0b0c" "(38,48]" NA NA "NonSyn" 207.501946242815 0.0914024422989 1.40967928206 0.0896
"452" "622b8e79-1268-46d7-bdf4-e2acb2abc183" "(38,48]" "female" "dunno" "NonSyn" 135.535509180579 0.62413456881 7.81808422152 0
"453" "6278073d-5734-466c-aa51-d8e68bd40eb0" "(28,38]" "female" "dunno" "Syn" 130.95742692015 0.268434825446 3.14936061657 0.0139
"454" "62a89387-e11b-4193-97f8-a4a959b361c8" NA NA NA "NonSyn" 285.07794697957 -0.0153757135552 -0.477474099907 0.6287
"455" "632eb808-9b93-4bbb-a6eb-35f57de165e5" "(48,58]" "female" "dunno" "Syn" 116.413189266181 0.612332454221 8.31022283028 1e-04
"456" "63621da4-02bb-4806-928f-4b053afe280c" NA NA NA "Syn" 69.2939177388863 0.460938738518 4.75405242677 0.003
"457" "6393384b-049c-4658-b693-977b50ee8870" "(38,48]" "female" "no" "NonSyn" 214.987391659497 0.367714610316 6.38162546264 2e-04
"458" "63ca727b-3c32-48f6-86b1-17886e487d53" "(58,68]" "female" "dunno" "Syn" 92.2516655809866 0.279073276298 2.83536422158 0.02
"459" "63eb0758-b611-497e-99b3-ec614103bd17" NA NA NA "NonSyn" 272.009157128414 0.0739750721589 2.09863549619 0.0321
"460" "640b6154-0f5d-45e7-bc5d-af9d6d9df851" "(48,58]" "female" "no" "NonSyn" 269.79588725559 0.106745382268 1.93481719527 0.052
"461" "641a57f9-8ab9-437b-ba10-d32cadc6aa87" "(38,48]" "female" "no" "NonSyn" 184.518413363126 0.0122450499524 -0.0458043420226 0.4135
"462" "641aeefb-c77c-4d75-b644-22b174abb421" NA NA NA "NonSyn" 214.951065106942 0.00291490468506 -0.422427162731 0.6212
"463" "6456d6c2-7fce-46cb-955e-696b2efb79d9" "(48,58]" "female" "no" "NonSyn" 248.728232017746 0.358204467469 6.03840244788 8e-04
"464" "645926ed-a9f8-4f72-92a4-2e1d3d981570" "(58,68]" "female" "dunno" "NonSyn" 230.739883494154 0.361530242768 6.26223112651 1e-04
"465" "64599bd0-5bc6-4bd3-89dc-8005b1c55a3d" "(38,48]" "female" "no" "NonSyn" 356.94383783013 0.109167400718 2.55492658566 0.0281
"466" "64c318ba-2221-4dbb-bb88-ffa3e2ad68d9" NA NA NA "Syn" 68.3114621423286 0.790601574875 8.84169866306 0
"467" "6548f7fe-3d0f-4c79-825f-ac4cdb2cfe99" "(28,38]" "female" "yes" "Syn" 52.5973559132427 0.0346177433485 -0.291545629636 0.5571
"468" "656035bd-dbbd-4b10-921b-8f744cafee64" "(48,58]" "male" "no" "NonSyn" 259.940050167941 0.130609848779 4.32403890247 2e-04
"469" "6599d511-fbaf-4f8a-981c-971a6f8401be" "(38,48]" "female" "dunno" "Syn" 112.576955692818 0.631326116673 7.51418838861 1e-04
"470" "65a8d14f-81f3-4c84-a77b-47cf6a513a1a" "(28,38]" "female" "yes" "Syn" 91.3997310179828 0.102483761247 0.629583888904 0.2196
"471" "660ed2f1-7631-4c97-a46e-f9481d37bc4b" "(38,48]" "male" "no" "Syn" 56.0764386898629 0.0173389285288 0.289529497112 0.3295
"472" "66374a95-9753-4f39-899c-b6f829e4d0ff" "(28,38]" NA NA "NonSyn" 176.56326775256 0.194751124891 2.60410886708 0.0252
"473" "664a39f2-c5ac-4deb-b82d-eb47045ff9f8" NA NA NA "NonSyn" 168.969969064168 0.451023472788 6.91864206266 3e-04
"474" "6672e2bc-bbe3-4d74-b8fe-7be28643242c" NA NA NA "NonSyn" 236.859589926615 -0.0155977862884 -0.685882404058 0.7658
"475" "66abd05e-a890-4aa9-84e1-fc0cd4345095" "(48,58]" "female" "dunno" "NonSyn" 154.4855187267 0.313670890236 4.21537690636 0.0049
"476" "676cc8bd-ac0c-4d27-93e7-0e81855beac2" "[18,28]" "female" "dunno" "NonSyn" 139.684190596032 0.157016208571 1.48571972427 0.0814
"477" "67761fa7-8b1b-4c3e-9421-3905c9f3a8aa" "(58,68]" NA NA "NonSyn" 235.636401474652 0.245760902254 4.63265640138 0.0026
"478" "67bc9baf-2ab7-4a7a-9cbd-92d5e448ad96" "(68,78]" "female" "dunno" "NonSyn" 195.971794350133 0.00386830979406 0.466237734407 0.2952
"479" "67eee563-d618-49ab-ae60-705300428dae" "(48,58]" "female" "dunno" "NonSyn" 225.342002941489 0.185100372764 2.64296086719 0.025
"480" "68087c72-8ae4-4973-8f14-51ba4d5c0e04" "(58,68]" "female" "yes" "NonSyn" 168.08234860237 0.36368330803 4.88860854734 0.0018
"481" "681b7ce4-4fd8-4c8f-8fc2-cb8a3a5daf9e" "(58,68]" "female" "dunno" "NonSyn" 142.368172096085 -0.0215977602058 -0.256986809253 0.5505
"482" "684f3cc9-00e6-4d74-9115-2df6dcf5e1e3" "(38,48]" NA NA "Syn" 73.8214279559422 0.623028069862 8.9621298009 0
"483" "68688977-3936-4450-a31c-6e8029a63da6" "(28,38]" "male" "dunno" "NonSyn" 348.244815577394 -0.00726240327959 -0.576770990965 0.6838
"484" "688e50f8-4a93-4193-9234-26cdca8a930d" "[18,28]" NA "yes" "NonSyn" 209.403335665403 0.0944746862687 0.680937685603 0.1729
"485" "68d15ac8-a5d7-4e36-b6b1-2670a7ace8d0" "(48,58]" NA "dunno" "NonSyn" 206.717450602488 0.13598501028 3.81454716071 0.0017
"486" "68e13da7-abfe-48d5-9b46-caa73b579b36" "(58,68]" "male" "no" "NonSyn" 190.095763125252 0.21897189126 3.52663912487 0.008
"487" "6922aef5-693e-46c3-bc7f-f739e575d343" "(58,68]" NA NA "NonSyn" 230.621161462545 0.011393775055 -0.0143626379104 0.4641
"488" "692bb6fb-23e3-491e-94f8-01d0b90c2bec" "[18,28]" "female" "dunno" "NonSyn" 185.85471808361 0.612766533411 8.61351584841 0
"489" "69332009-0972-4d80-a34e-003659f472c8" NA NA NA "NonSyn" 279.415870801297 0.0636955775403 1.95094560256 0.0419
"490" "694e2ce5-ff07-4e2f-b233-8aff30872ecc" "(28,38]" "female" "no" NA NA NA NA NA
"491" "696cb073-a3ff-4b82-83dd-9b7879623f17" "(58,68]" "male" "dunno" "NonSyn" 203.709846085983 0.61430856903 8.22882467404 0
"492" "698b3dd4-7959-4e7d-8309-31104f169380" "[18,28]" "female" "dunno" NA NA NA NA NA
"493" "699b7dc2-4896-468d-821b-6e9d93c6e259" NA NA NA "NonSyn" 224.209862796116 0.00048453123816 -0.373487865113 0.5944
"494" "699f6f61-70a8-40c9-9672-2cf48ebed2d7" "(38,48]" "male" "dunno" "Syn" 134.529728081702 0.476583896322 5.87675384635 9e-04
"495" "69a65795-05c2-4409-b3fd-206c1ecf5b14" NA NA NA "Syn" 132.100984291616 0.482165076561 5.30567458713 0.0025
"496" "69e905dc-19bc-45c4-b257-c96cc9a65412" NA NA NA "NonSyn" 215.306112708421 0.204512197058 2.73470305617 0.0212
"497" "6a212dd3-82be-46a9-b434-a28a3eae5fd5" "(38,48]" "female" "no" "NonSyn" 195.661677320399 0.530428842567 2.24573830057 0
"498" "6a3dee15-cfc0-46c5-81be-7104361fbbe8" "(38,48]" "female" "dunno" "NonSyn" 141.902250913847 0.179651344992 1.82529980791 0.056
"499" "6a80fdc8-6bcf-4da0-b990-ca74c36903c0" "(28,38]" "female" "yes" "NonSyn" 142.107430592574 0.353055856019 3.68554233466 0.0118
"500" "6a87784a-4bbf-4adc-8fc1-4637172d8b1c" "(28,38]" "female" "dunno" "Syn" 75.4412920607915 0.0195190357397 0.826306401185 0.1975
"501" "6ad9286d-c6a4-46ee-9a36-df582c5b6537" "[18,28]" "male" "dunno" "NonSyn" 206.736431301476 0.0828604663828 1.83162310518 0.057
"502" "6af8f198-87f8-4ee2-8f38-8eedc0f40302" "(48,58]" "female" "dunno" "NonSyn" 222.290098411597 0.0489502743808 0.7267706068 0.1983
"503" "6b027193-5e1b-4806-98dc-4a61996db0b7" "[18,28]" "male" "dunno" "NonSyn" 184.628904966801 0.47771193725 6.80899628616 4e-04
"504" "6b673dae-ec6c-4150-b905-10e8ab6b6cba" "(48,58]" "male" "no" "NonSyn" 142.596817939326 0.325078172044 4.39147098174 0.0016
"505" "6b7f0e74-5f17-4f54-bc34-0fa399ee2bcd" "(48,58]" "female" "dunno" "Syn" 132.343876392405 0.545193756274 7.06629279661 1e-04
"506" "6b81b8b6-d44f-45a1-be67-db5d31efd55a" "(38,48]" "female" "dunno" "Syn" 123.269208413869 0.503736050067 6.63769009706 2e-04
"507" "6b948b60-4a0e-4895-a470-addb2a8fcfcd" NA NA NA "Syn" 122.692100092024 0.640412480862 7.50352992946 2e-04
"508" "6bbf434f-5a3d-475f-9a28-6c88edc13c42" "[18,28]" "female" "dunno" "NonSyn" 208.800122521729 0.0527752095103 0.194012145121 0.3295
"509" "6bcbc6d0-091f-4dd4-938c-5eeb76ca9fbe" NA NA NA "NonSyn" 192.659252173436 0.316306357805 4.47876724096 0.0041
"510" "6bd50f48-baa9-4ee6-81ce-2838a9a5fb4b" "(48,58]" "female" "dunno" "NonSyn" 160.276749919785 0.551562433946 7.53140835363 0
"511" "6c1f8921-56ad-4b2c-aca7-b07e46a736f4" "(58,68]" NA NA "Syn" 123.66526565675 0.681936617194 8.27693284451 1e-04
"512" "6c76740a-1534-46db-abf0-462866b45ea0" "(58,68]" "male" "dunno" "NonSyn" 210.348572545405 0.161821326188 2.2229967554 0.0428
"513" "6c91fa9a-178c-4e56-988d-f2c5ea59e6e7" NA NA NA "NonSyn" 369.266204648275 0.0355131395901 0.502818224046 0.2178
"514" "6ccb158a-343d-4727-b517-388a8d671c43" "(28,38]" "female" "no" NA NA NA NA NA
"515" "6ccb1cae-d827-4ae1-bf4e-ed85b377a044" "(38,48]" "female" "dunno" "Syn" 101.420662196162 0.69846089689 8.35182609038 0
"516" "6cdb69bd-10bf-4e59-8256-69d103840274" "(38,48]" "female" "dunno" "NonSyn" 200.393301020619 0.293125174355 4.84784586251 0.002
"517" "6d48f5d2-6a4a-497a-892c-265a9ca41a33" "[18,28]" "female" "no" "Syn" 134.938267512785 0.274427282657 3.09982449625 0.0113
"518" "6d4d457d-38fa-43df-bd9b-322918b0b5a1" "(38,48]" NA NA "NonSyn" 166.025914342323 0.25487606164 4.48130732515 0.0037
"519" "6d4f5b1e-a3b1-42bc-8dc3-2c7762780bf7" "(48,58]" "male" "dunno" "Syn" 23.3591388663406 NA NA 0
"520" "6d8cad89-4605-478b-ab92-614133dcadc4" "(38,48]" "female" "no" "NonSyn" 195.594234188587 0.105181094322 2.14237539606 0.0437
"521" "6d9e4961-5ecd-40e8-9305-74c097dbbc06" "(58,68]" "female" "no" "NonSyn" 187.305680147225 0.585290442538 7.4472400396 2e-04
"522" "6e021469-67d3-4e65-9af3-01bc51fba778" "(48,58]" "female" "no" "NonSyn" 226.032339087062 0.34191423888 5.61247771939 4e-04
"523" "6e3536d5-bd79-4058-9f80-ad36595b756e" "(38,48]" NA NA "NonSyn" 291.373224075516 0.0805546354429 1.34819534022 0.0953
"524" "6e3f1ab4-0f92-41b4-873d-5629f5168d4a" "(28,38]" "female" NA "Syn" 114.922394765258 0.365838944475 4.35529615682 0.0047
"525" "6ec8faa7-228e-4078-b04d-7516c22df4f7" "(28,38]" "male" "dunno" "Syn" 106.835433581303 0.300403204334 1.60595586775 0.0833
"526" "6fc2ad0a-e012-44c7-8aec-d1279b5a3865" "(58,68]" "female" "no" "NonSyn" 300.418201700313 -0.0130988812521 -0.197357671575 0.507
"527" "6ff06302-7a45-49b2-abcf-b911520c2fd1" "(28,38]" "female" "dunno" "NonSyn" 210.980380307933 0.10432843308 1.124900924 0.1149
"528" "70a3d007-56ca-4a80-a123-566af931889a" "(58,68]" "female" "dunno" "Syn" 128.290341512402 0.0512139274433 0.237596390136 0.2732
"529" "70f34bb1-7234-4cc2-9401-c68ea6d1d090" "(48,58]" NA NA "Syn" 110.990002174956 0.168404039244 2.15807631684 0.0417
"530" "710cf7ac-9e94-418b-8655-c70130aeb87d" "[18,28]" "female" "dunno" "NonSyn" 176.302855384595 0.527092641792 7.6635840239 0
"531" "7141c49b-e491-4670-b9fc-bc91da3ce72e" "(58,68]" "female" "dunno" "NonSyn" 198.225869873193 -0.0114354525337 -0.929865362649 0.8642
"532" "71c59c46-902b-4115-917e-c91746462bcf" NA NA NA "NonSyn" 205.846464576918 0.00750555018047 -0.0307231252954 0.4687
"533" "7206ea32-7c74-482e-a8be-fb4ad40b90a3" "(28,38]" "male" "dunno" "NonSyn" 157.989407881342 0.2445837336 2.04096783455 0.0469
"534" "722e2f3f-ef36-4703-ab5c-2c65846edc7e" "(58,68]" "male" "no" "Syn" 93.7942060662099 0.0821740196548 0.900719813909 0.2229
"535" "7310b090-fef3-49a5-962c-553a0fc2a163" "(68,78]" "male" "dunno" "NonSyn" 214.874934322343 -0.0206783955018 -0.920010275929 0.8814
"536" "7333121a-5c57-4f09-a3d3-9076d990605b" NA NA NA "NonSyn" 378.818298031301 0.157802437685 3.36545139171 0.0109
"537" "7415d026-1ba0-4c48-b1d1-08fee72408db" "(58,68]" "female" NA "Syn" 57.9814069146549 0.585168239437 4.92009638657 0.0016
"538" "745ed926-5f7a-49b7-843d-8ec551a1dd73" NA NA NA "NonSyn" 318.016548769755 -0.00731591017529 -0.262248206598 0.5529
"539" "74651bea-c5cd-4375-b93f-dbe68e9d5241" "(68,78]" "female" "no" "NonSyn" 268.93495991136 0.105346827626 2.23310111076 0.038
"540" "746a806f-18de-4910-b1dd-ef3711b86ca4" "[18,28]" NA NA "Syn" 122.321330533866 0.645069273413 8.06026535411 0
"541" "748343ae-31f4-44fe-800b-bd469b63306f" "(28,38]" "female" "no" "Syn" 111.946063995167 0.621522682077 7.32911131691 0
"542" "75289271-e165-4e25-b106-a085088eff39" "[18,28]" "female" "dunno" "Syn" 101.451120556764 0.393557267045 4.60042093497 0.0018
"543" "754cc2c9-5b08-49c5-b202-6e5086480493" "(28,38]" "female" "dunno" "NonSyn" 311.055158130584 0.086299478876 2.57340996064 0.0238
"544" "763bb1bb-6009-46b1-a776-32707b916e9a" "(38,48]" "male" "dunno" "NonSyn" 140.637227639758 0.239811472138 3.42335808092 0.014
"545" "76dfcc01-bb9f-4228-b409-84c1ed4ce20b" "(28,38]" "male" "dunno" "NonSyn" 205.963015554605 0.485516174758 8.01735032178 0
"546" "772f42f6-8be3-41d4-b062-e575dae66d09" "(48,58]" "female" "dunno" "NonSyn" 177.754250772176 0.1806288297 3.02996121227 0.0152
